"cod_isco6","Parent","txt_isco6"
22102027,81520,""
22102028,81520,""
22102029,81520,""
22102030,31220,"Weaver (master craftsman)"
22102031,31220,""
22102032,75430,""
22102033,73180,""
22102034,81520,""
22102035,81520,""
22102036,81520,""
22102037,81520,""
22102038,81520,""
22102039,81520,""
22102040,81520,""
22102041,81520,""
22102042,81520,""
22102043,81520,""
22102044,81520,""
22102045,81520,""
22102046,81520,""
22102047,31220,"Weaver (master craftsman)"
22102048,31220,""
22102049,81520,""
22102050,81520,""
22102051,81520,""
22102052,81520,""
22102053,81520,""
22102054,91290,""
22102055,81520,""
22102056,81520,""
22102057,81520,""
22102058,81520,""
22102059,81520,""
22102060,81520,""
22102061,81520,""
22102062,81520,""
22102063,81520,""
22102064,81520,""
22102065,81520,""
22102066,81520,""
22102067,81520,""
22102068,81520,""
22102069,81520,""
22102070,81520,""
22102071,81520,""
22102072,81520,""
22102073,81520,""
22102074,81520,""
22102075,81510,""
22102076,81520,""
22102077,81520,""
22102078,81520,""
22102079,81520,""
22102080,81520,""
22102081,81520,""
22102082,73180,""
22102083,81520,""
22102084,81520,"Weaver"
22102085,73180,""
22102086,81520,""
22102087,81520,""
22102088,81520,""
22102089,73180,""
22102090,81520,""
22102091,81520,""
22102092,81520,""
22102093,81520,""
22102094,81520,""
22102095,81520,""
22102096,81520,""
22102097,81520,""
22102098,81520,""
22102099,81520,""
22102100,81520,""
22102101,81520,""
22102102,81520,""
22102103,81520,""
22102104,81520,""
22102105,81520,""
22102106,81520,""
22102107,81520,""
22102108,81520,""
22102109,73180,""
22102110,73180,""
22102111,81520,""
22102112,81520,""
22102113,81520,""
22102114,81520,""
22102115,81520,""
22102116,81520,""
22102117,81520,""
22102118,81520,""
22102119,81520,""
22102120,81520,""
22102121,81520,""
22102122,81520,""
22102123,81520,""
22102124,81520,""
22102125,81520,""
22102126,81520,""
22102127,81520,""
22102128,81520,""
22102129,81520,""
22102130,81520,""
22102131,81520,""
22102132,81520,""
22102133,81520,""
22102134,81520,""
22102135,81520,""
22102136,81520,""
22102137,81520,""
22102138,81520,""
22102139,81520,""
22102140,81520,""
22102141,81520,""
22102142,73180,""
22102143,81520,""
22102144,73180,"Carpet weaver"
22102145,73180,""
22102146,81520,""
22102147,81520,""
22102148,81520,""
22102149,73180,""
22102150,81520,""
22102151,81520,""
22102152,81520,""
22102153,81520,""
22102154,81520,""
22102155,81520,""
22102156,81520,""
22102157,81520,""
22102158,81520,""
22102159,81520,""
22102160,81520,""
22102161,81520,""
22102162,81520,""
22102163,81520,""
22102164,81520,""
22102165,81520,""
22102166,81520,""
22102167,81520,""
22102168,81520,""
22102169,81520,""
22102170,81520,"Knitting machine operator"
22102171,81520,""
22102172,81520,""
22102173,81520,""
22102174,81520,""
22102175,81520,""
22102176,81520,""
22102177,81520,""
22102178,81520,""
22102179,81520,""
22102180,81520,""
22102181,81520,""
22102182,81520,""
22102183,81520,""
22102184,81520,""
22102185,81520,""
22102186,81520,""
22102187,75430,"Fabrics inspector"
22102188,75430,""
22102189,93290,""
22102190,81520,""
22102191,81520,""
22102192,81520,""
22102193,81520,""
22102194,93290,"Weaving mill employee"
22102195,81520,""
22102197,81520,"Weaver"
22102198,81520,""
22102199,81520,""
22102200,31220,""
22102201,81520,""
22102202,81510,""
22102203,81520,""
22102204,81520,""
22102205,81520,""
22102206,81520,""
22102207,81520,""
22102208,81520,""
22102209,81520,""
22102210,81520,""
22102211,75430,""
22102212,75430,""
22102213,81520,""
22102214,81520,""
22102215,81520,""
22102216,81520,""
22102217,81520,""
22102218,81520,""
22102219,81520,""
22102220,81520,""
22102221,81520,""
22102222,81520,""
22102223,81520,""
22102224,81520,""
22102225,81520,""
22102226,81520,""
22102227,81520,""
22102228,81520,""
22102229,81520,""
22102230,81520,""
22102231,31220,""
22102232,81520,""
22102233,81520,""
22102234,81520,""
22102235,81520,""
22102236,75330,""
22102237,75330,"Embroidery worker"
22102238,81520,""
22102239,81520,"Shearer"
22102240,31220,""
22102242,73180,"Textile weaving designer"
22102243,81520,""
22102244,81520,""
22102245,81520,""
22102246,81520,""
22102247,13210,""
22102248,81520,""
22102249,73180,""
22102250,81520,""
22102251,81520,""
22102252,81520,""
22102253,73180,""
22102254,73180,""
22102255,81520,""
22102256,93290,""
22102257,13210,""
22102258,73180,""
22102259,73180,""
22102260,81520,""
22102261,31220,""
22102262,73180,""
22102263,73180,""
22102264,81520,""
22103001,81540,""
22103002,81540,"Textile finisher"
22103003,81540,""
22103004,81540,"Dyeing mill operator"
22103005,31220,""
22103006,81540,""
22103007,81540,""
22103008,93290,""
22103009,93290,""
22103010,81500,""
22103011,81500,""
22103012,31220,""
22103013,81500,""
22103014,81540,"Dyer (textile)"
22103015,81540,""
22103016,81540,""
22103017,81540,""
22103018,81540,""
22103019,81540,""
22103020,81540,""
22103021,81540,""
22103022,81540,""
22103023,81540,""
22103024,81540,""
22103025,81540,""
22103026,81540,""
22103027,81540,""
22103028,81540,""
22103029,81540,""
22103030,81540,""
22103031,81540,""
22103032,81540,"Linen bleacher"
22103033,81520,""
22103034,81540,""
22103035,81540,""
22103036,81540,""
22103037,81540,""
22103038,81540,""
22103039,81540,""
22103040,81540,""
22103041,81540,""
22103042,81540,""
22103043,81540,""
22103044,81540,""
22103045,81540,""
22103046,81540,""
22103047,81540,""
22103048,81540,""
22103049,81540,""
22103050,81540,""
22103051,81510,""
22103052,81540,""
22103053,81540,""
22103054,81540,""
22103055,81540,""
22103056,81540,""
22103057,81540,""
22103058,81500,""
22103059,81540,""
22103060,81540,""
22103061,81540,""
22103062,81540,""
22103063,81540,""
22103064,81540,""
22103065,81540,""
22103066,81540,""
22103067,81540,""
22103068,81540,""
22103069,81540,""
22103070,81540,""
22103071,81540,""
22103072,81540,""
22103073,81520,""
22103074,31220,""
22103075,31220,""
22103076,81540,""
22103077,31220,""
22103078,31220,""
22103079,81540,""
22103080,81500,""
22103081,81540,""
22103082,81540,""
22103083,81540,""
22103084,81540,""
22103085,81540,""
22103086,81540,""
22103087,81540,""
22103088,81540,""
22103089,81540,""
22103090,81540,""
22103091,81540,""
22103092,81540,""
22103093,81540,""
22103094,81540,""
22103095,81540,""
22103096,81540,""
22103097,81540,""
22103098,81540,""
22103099,81540,""
22103100,81540,""
22103101,81540,""
22103102,81540,""
22103103,81540,""
22103104,81540,""
22103105,81540,""
22103106,81540,""
22103107,81540,""
22103108,81540,""
22103109,81540,""
22103110,81540,""
22103111,81540,""
22103112,81540,""
22103113,81540,""
22103114,81540,""
22103115,81540,""
22103116,81540,""
22103117,81540,""
22103118,81540,"Textile dyer"
22103119,81540,""
22103120,81540,""
22103121,81540,""
22103122,81540,""
22103123,81540,""
22103124,81540,""
22103125,13210,"Dyeing mill manager"
22103126,81540,""
22103127,31220,""
22103128,81540,""
22103129,81540,""
22103130,81540,""
22103131,81540,""
22103132,81540,""
22103133,81540,""
22103134,81540,""
22103135,81540,""
22103136,75430,""
22103137,81540,""
22103138,81540,""
22103139,81540,""
22103140,81540,""
22103141,81540,""
22103142,81540,""
22103143,81540,""
22103144,81540,""
22103145,81540,""
22103146,81540,""
22103147,81590,""
22103148,31220,""
22103149,81540,""
22103150,81540,""
22103151,81540,""
22103152,81540,""
22103153,81540,""
22103154,31220,""
22103155,81540,""
22103156,81540,""
22103157,93290,""
22103158,81540,""
22103159,81540,""
22103160,81540,""
22104001,93290,"Textile worker"
22104002,81830,""
22104003,93290,"Textile consultant"
22104004,81500,""
22104005,81520,""
22104006,81500,""
22104007,93290,""
22104008,75300,""
22104009,81540,""
22104010,21320,""
22104011,31190,""
22104012,81500,""
22104013,81590,""
22104014,81510,"Ropemaker"
22104015,75300,"Textile expert"
22104016,93290,""
22104017,81510,""
22104018,81590,""
22104019,81510,""
22104020,73180,""
22104021,31220,""
22104022,75300,""
22104023,93290,""
22104024,81520,""
22104025,13210,"Production manager, textiles"
22104026,81520,""
22104027,81520,""
22104028,81510,""
22104029,75430,"Textile inspector"
22104030,81500,""
22104031,13210,""
22104032,13210,"Textile master"
22104033,31220,""
22104034,81500,"Skilled worker (textile)"
22104035,81590,""
22104036,21130,""
22104037,81500,""
22104038,81500,""
22104039,81500,""
22201001,75320,""
22201002,75310,""
22201003,75310,""
22201004,75310,"Dressmaker"
22201005,75310,""
22201006,75310,"Tailor | Tailoress"
22201007,75310,"Ladies' and men's tailor | Ladies' and men's tailoress"
22201008,75310,""
22201009,75310,""
22201010,75310,""
22201011,75310,""
22201012,75310,"Lady's tailor"
22201013,75310,"Men's tailor | Men's tailoress"
22201014,13210,""
22201015,75310,""
22201016,75310,""
22201017,75310,""
22201018,75310,""
22201019,75310,""
22201020,75310,""
22201021,75310,"Tailor | Tailoress"
22201022,75310,""
22201023,75310,""
22201024,75310,""
22201025,93290,""
22201026,75310,""
22201027,75310,""
22201028,75310,""
22201029,75310,""
22201030,75310,""
22201031,75310,""
22201032,75310,""
22201033,75320,"Garment cutter"
22201034,75320,""
22201035,75320,""
22201036,75320,""
22201037,75310,""
22201038,75320,""
22201039,31220,""
22201040,75310,"Traditional costume tailor | Traditional costume tailoress"
22201041,75310,""
22201042,75310,""
22201043,75310,"Theatrical tailor | Theatrical tailoress"
22201044,75310,""
22201045,75310,""
22201046,75310,""
22201047,75310,""
22201048,75310,""
22201049,75310,""
22201050,75310,""
22201051,75310,""
22201052,31220,""
22201053,75310,""
22201054,31220,""
22201055,75310,""
22201056,75310,""
22201057,75310,""
22201058,75310,""
22201059,75310,"Industrial tailor | Industrial tailoress"
22201060,75310,""
22201061,75310,""
22201062,75310,""
22201063,73180,""
22201064,75310,""
22201065,75310,""
22201066,75320,"Textile cutter"
22201067,75310,""
22201068,75310,""
22201069,75310,""
22201070,13210,"Master tailor"
22201071,75310,""
22201072,75310,""
22201073,75310,""
22201074,31220,""
22201075,75310,"Clothing designer"
22201076,75310,""
22201077,75310,""
22201078,75310,""
22201079,75310,""
22201080,75310,""
22202001,75330,""
22202002,75330,""
22202003,75330,""
22202004,75330,""
22202005,75330,""
22202006,75330,""
22202007,75330,""
22202008,75330,""
22202009,81530,""
22202010,75330,""
22202011,75330,""
22202012,75330,""
22202013,75330,"Sewer (textile)"
22202014,75330,""
22202015,75330,""
22202016,75330,""
22202017,75330,""
22202018,75330,""
22202019,75330,""
22202020,75330,""
22202021,75330,"Traditional costume sewer"
22202022,75330,""
22202023,75330,""
22202024,75330,""
22202025,75330,""
22202026,75330,""
22202027,75330,""
22202028,75330,""
22202029,75330,""
22202030,75330,""
22202031,75330,""
22202032,75330,""
22202033,75330,""
22202034,75330,""
22202035,75330,""
22202036,75330,""
22202037,75330,"Curtain sewer"
22202038,75330,""
22202039,75330,""
22202040,75330,"Blinds sewer"
22202041,75330,""
22202042,75330,""
22202043,75330,""
22202044,75330,""
22202045,75330,""
22202046,75330,""
22202047,75330,""
22202048,75330,""
22202049,75330,""
22202050,75330,""
22202051,75330,""
22202052,75330,""
22202053,75330,""
22202054,75330,""
22202055,75330,""
22202056,75330,""
22202057,75330,""
22202058,75330,""
22202059,75330,""
22202060,75330,""
22202061,75330,""
22202062,75330,"Sewer"
22202063,75330,"Seamstress"
22202064,75330,""
22202065,75330,""
22202066,75330,""
22202067,75330,""
22202068,75330,""
22202069,75330,""
22202070,75330,""
22202071,75330,""
22202072,75330,""
22202073,75330,""
22202074,75330,""
22202075,75330,""
22202076,75330,""
22202077,75330,""
22202078,75330,""
22202079,75330,""
22202080,75330,""
22202081,75330,""
22202082,75330,""
22202083,75330,""
22202084,75330,""
22202085,75330,""
22202087,75330,"Ready-to-wear clothing worker"
22202088,75330,""
22202089,75330,""
22202090,75330,"Industrial sewer"
22202091,75330,""
22202092,75330,"Ready-to-wear clothing sewer"
22202093,75330,""
22202094,75330,""
22202095,75330,""
22202096,75330,"Clothing sewer"
22202097,75330,""
22202098,93290,""
22202099,75310,""
22202100,75330,""
22202101,75330,""
22202102,75330,""
22202104,75330,""
22202105,75330,""
22202106,75300,""
22203001,75330,"Embroiderer"
22203002,75330,""
22203003,75330,""
22203004,21630,""
22203005,75330,""
22203006,75330,""
22203007,75330,""
22203008,75330,""
22203009,75330,""
22203010,75330,""
22203011,75330,""
22203012,75330,""
22203013,75330,""
22203014,75330,""
22203015,75330,""
22203016,75330,""
22203017,75330,""
22203018,75330,""
22203019,75330,""
22203020,75330,""
22203021,75330,""
22203022,75330,""
22203023,75330,""
22203024,75330,""
22203025,75330,""
22203026,75330,""
22203027,75330,""
22203028,75330,""
22203029,75330,""
22203030,75330,""
22203031,75330,""
22203032,75330,""
22203033,75330,""
22203034,75330,""
22203035,75330,""
22203036,75330,""
22203037,75330,""
22203038,31220,""
22203039,75330,""
22203040,75330,""
22203041,75330,""
22203042,75330,""
22203043,75330,""
22203044,75330,""
22203045,75330,""
22203046,75330,""
22203047,75330,""
22203048,75330,""
22203049,81590,""
22203050,81590,""
22203051,75330,""
22203052,75330,""
22203053,75330,""
22203054,75430,""
22203055,75330,""
22203056,75430,""
22203057,75330,""
22203058,75330,""
22203059,75330,""
22203060,75330,""
22203061,75330,""
22203062,75330,""
22204001,75310,"Hatter"
22204002,73180,""
22204003,75310,""
22204004,75340,""
22204005,75310,"Milliner"
22204006,75310,""
22204007,75310,"Modiste"
22204008,75310,""
22204009,93290,""
22204010,75330,"Umbrella maker"
22204011,73180,""
22204012,75310,""
22204013,75310,""
22204014,75310,""
22204015,75310,""
22204016,75330,""
22204017,75310,""
22204018,75310,""
22204019,75310,""
22204020,75310,""
22204021,75310,""
22204022,75310,""
22204023,75310,""
22204024,75310,""
22204025,75310,""
22204026,75310,""
22204027,75310,""
22204028,75310,""
22204029,73180,""
22204030,75310,""
22204031,75310,""
22204032,75310,""
22204033,75310,""
22204034,73180,""
22204035,75310,""
22204036,75310,""
22204037,93290,""
22204038,75310,""
22204039,75310,""
22204040,75310,""
22204041,75310,""
22204042,75310,""
22204043,75310,""
22204044,75330,""
22204045,75340,""
22204046,75330,""
22204047,75330,""
22204048,75300,""
22204049,81520,"Sailmaker"
22204050,73170,""
22204051,75310,""
22204052,73180,""
22204053,73180,""
22204054,81520,""
22204055,81520,""
22204056,73170,""
22204057,73180,""
22204058,73170,""
22204059,73170,""
22204060,81530,""
22204061,81510,""
22204062,81430,""
22204063,81590,"Bedding maker"
22204064,73170,""
22204065,73170,""
22204066,75330,"Lampshade sewer"
22204067,81520,""
22204068,73170,""
22204069,73170,""
22204070,73170,""
22204071,73180,""
22204072,73180,"Carpet sewer"
22204073,75300,""
22204074,73170,""
22204075,81590,""
22204076,75360,""
22204077,75310,""
22204078,75310,""
22204079,93290,""
22204080,81530,""
22204081,81530,""
22204082,75320,""
22204083,73180,""
22204084,73180,""
22204085,73170,""
22204086,73170,""
22204087,81590,""
22204088,73170,""
22204089,73180,""
22204090,75320,""
22204091,73170,""
22204092,73170,""
22204093,75310,""
22204094,73170,""
22204095,73170,""
22204096,75360,""
22204097,73180,""
22204098,81510,""
22204099,73170,""
22204100,52230,"Fashion consultant"
22204101,21630,""
22204102,75300,""
22204103,75320,""
22204104,81530,""
22204105,81590,""
22204106,75330,""
22204107,75330,""
22204108,93290,""
22204109,93290,""
22204110,81530,""
22204111,75300,""
22204112,73180,""
22204113,73180,""
22204114,75310,""
22204115,81520,""
22204116,93290,""
22204117,75310,""
22204118,75430,""
22204119,73180,""
22301001,75350,""
22301002,75350,""
22301003,75350,"Tanner"
22301004,75350,""
22301005,75350,""
22301006,75350,""
22301007,75350,""
22301008,75350,""
22301009,75350,""
22301010,75350,""
22301011,75350,""
22301012,75350,""
22301013,81540,""
22301014,91210,""
22301015,75350,""
22301016,75350,""
22301017,75350,""
22301018,75350,""
22301019,75350,""
22301020,75320,""
22301021,75350,""
22301022,75350,""
22301023,75350,""
22301024,75350,""
22301025,75350,""
22301026,81550,""
22301027,75350,""
22301028,75350,""
22301029,75350,""
22301030,75350,""
22301031,75350,""
22301032,75350,""
22301033,75350,""
22301034,75350,""
22301035,75350,""
22301036,75310,""
22301037,75350,""
22301038,31220,""
22301039,75350,""
22301040,75350,""
22301041,75350,""
22301042,75350,""
22301043,75350,""
22301044,75350,""
22301045,75350,""
22301046,75350,""
22301047,75350,""
22301048,75350,""
22301049,75350,""
22301050,75350,""
22301051,75350,""
22301052,75350,""
22301053,75350,""
22301054,75350,""
22301055,75350,""
22301056,75350,""
22301057,75350,""
22301058,75350,""
22301059,75350,""
22301060,75350,""
22301061,75350,""
22301062,81550,""
22301063,75350,""
22301064,75350,""
22301065,75350,""
22301066,75350,""
22301067,75350,""
22301068,75350,""
22301069,75350,""
22301070,75350,""
22301071,75350,""
22301072,75350,""
22301073,75350,""
22301074,75350,""
22301075,75350,""
